ID,SubmissionDate,starttime,endtime,username,name_collector,date_collected,consent,location.Latitude,location.Longitude,location.Altitude,location.Accuracy,location_survey,kampala_live,education,year_studies,status,doing now,looking,unemployed_future,unemployed_reasons_1,unemployed_reasons_2,unemployed_reasons_3,unemployed_reasons_4,unemployed_reasons_5,unemployed_reasons_6,unemployed_reasons_7,unemployed_reasons_8,unemployed_reasons_9,unemployed_reasons_10,unemployed_reasons_11,unemployed_reasons_12,unemployed_reasons_13,unemployed_reasons_14,unemployed_reasons_15,activities,paid,enterprise,self,position,job_field,prefer,workers,satisfaction,desire_change,change_reason,likely,jobs,interviews,time_search,steps,steps2_1,steps2_2,steps2_3,steps2_4,steps2_5,steps2_6,steps2_7,steps2_8,steps2_9,steps2_10,steps2_11,steps2_12,steps2_13,steps2_14,positions_looking,jobs_applied,jobs_interviewed,refusals,refusal_reason,income,min_incomelevel,incomelevel,career_center,from_employer,friends_relateives,social_media,website,radio,newspapers,TV,word_of_mouth,other,challenges,obstacles_1,obstacles_2,obstacles_3,obstacles_4,obstacles_5,obstacles_6,obstacles_7,obstacles_8,obstacles_9,obstacles_10,obstacles_11,obstacles_12,obstacles_13,obstacles_14,obstacles_15,obstacles_16,time_looking,ed.training_useful,Gender,Religion,LGBQI,reg_origina,disabilities,level_needed,qualities_needed_1,qualities_needed_2,qualities_needed_3,qualities_needed_4,qualities_needed_5,qualities_needed_6,qualities_needed_7,qualities_needed_8,qualities_needed_9,qualities_needed_10,qualities_needed_11,relevance,competitive,effect,age,gender,region,instanceID,Form_ver,number_of_years
130,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2018,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_publicsector,paid,,0,Clerical,Other,NA,More_than_100_workers,Somewhat_satisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,400000,3000000,Never,Never,A_great_deal,Never,Never,Occasionally,Never,A_great_deal,A_great_deal,NA,NA,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,NA,Not_useful,A_great_deal,Occasionally,Never,A_great_deal,A_great_deal,Completed_university_education,1,0,0,0,1,0,0,1,0,0,0,Somewhat_relevant,NA,Major_effect,20-22,Male,Region3,,,6 or more
139,,,,,,,1,,,,,,,I_have_completed_my_university_education,2017,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_informal_(“black”)_economy,paid,,1,Other,Businessadministration,NA,Less_than_5_workers,Somewhat_unsatisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,500000,800000,Never,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Never,Occasionally,Occasionally,A_great_deal,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,More_than_1_year,Somewhat_useful,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Occasionally,Completed_university_education,0,0,0,1,0,1,0,0,0,1,0,Relevant,NA,Moderate_effect,23-25,Female,Region2,,,6 or more
148,,,,,,,1,,,,,,,I_have_completed_my_university_education,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_informal_(“black”)_economy,paid,,1,Managerial&administrative,NA,NA,Less_than_5_workers,Somewhat_unsatisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",124,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,300000,2000000,Occasionally,Occasionally,A_great_deal,A_great_deal,A_great_deal,Occasionally,A_great_deal,Occasionally,Occasionally,Never,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,More_than_1_year,NA,NA,NA,NA,NA,NA,Other,0,1,0,0,0,0,0,0,0,0,0,Not_relevant,NA,No_effect,23-25,Female,Region2,,,6 or more
157,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2009,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,unpaid,,1,Craftsmen,Handicraft,NA,21-50_workers,Somewhat_satisfied,Yes,To_have_better_working_conditions,Very_likely,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,200000,500000,Never,A_great_deal,A_great_deal,Never,Never,Never,Occasionally,Never,A_great_deal,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-6_months,Very_useful,A_great_deal,Occasionally,A_great_deal,Occasionally,A_great_deal,Completed_university_education,0,0,0,1,0,1,0,0,0,0,0,Very_relevant,NA,Minor_effect,26-29,Male,Region4,,,6 or more
166,,,,,,,1,,,,,,,I_have_completed_my_university_education,2017,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,5,2,1,Location_was_not_convenient,1,400000,500000,A_great_deal,A_great_deal,A_great_deal,Occasionally,Occasionally,Never,Occasionally,Never,A_great_deal,A_great_deal,Yes,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,Occasionally,A_great_deal,A_great_deal,A_great_deal,Occasionally,Completed_university_education,0,0,0,0,0,0,0,0,0,1,0,NA,Highly_competitive,Major_effect,23-25,Female,Region3,,,6 or more
175,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2014,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_informal_(“black”)_economy,paid,,1,Other,Other,NA,Less_than_5_workers,Very_unsatisfied,Yes,To_have_better_working_conditions,Not_likely,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,100000,300000,Never,Never,A_great_deal,Never,Never,Never,Never,Never,A_great_deal,Occasionally,NA,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,More_than_1_year,Do_not_know,Occasionally,Occasionally,A_great_deal,Occasionally,A_great_deal,Completed_vocational_training,0,0,0,0,0,0,1,0,0,0,0,Unsure,NA,Neutral,20-22,Male,Region3,,,6 or more
184,,,,,,,1,,,,,,,I_have_some_university_level_education_but_left_before_graduation,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_informal_(“black”)_economy,paid,,0,Clerical,NA,NA,Less_than_5_workers,Neither_satisfied_nor_unsatisfied,Yes,To_have_better_working_conditions,Very_likely,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,300000,Never,A_great_deal,Occasionally,Never,Never,Never,A_great_deal,Never,A_great_deal,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4_weeks,NA,NA,NA,NA,NA,NA,Completed_secondary_education,0,0,0,0,1,0,0,0,0,0,0,Somewhat_relevant,NA,Major_effect,23-25,Female,Region2,,,6 or more
193,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_a_private_company,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,Wages_offered_were_too_low,1,200000,400000,Never,Never,Occasionally,Never,A_great_deal,Never,A_great_deal,Never,Occasionally,Never,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,Occasionally,Occasionally,Never,Never,Occasionally,Completed_vocational_training,0,1,0,0,0,0,0,0,0,0,0,NA,Slightly_competitive,Neutral,20-22,Female,Region3,,,6 or more
202,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Not_currently_working,Engaged_in_education,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,6_months-1year,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,Location_was_not_convenient,1,200000,500000,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Completed_university_education,0,0,1,0,0,0,0,0,0,0,0,NA,Slightly_competitive,Moderate_effect,20-22,Female,Region4,,,6 or more
211,,,,,,,1,,,,,,,I_have_completed_my_university_education,2009,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Professional&technical,Businessadministration,NA,Less_than_5_workers,Very_satisfied,No,NA,Very_likely,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Other,1,700000,1000000,Never,A_great_deal,A_great_deal,Occasionally,Occasionally,Never,A_great_deal,A_great_deal,Occasionally,Never,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1-2_months,Very_useful,Occasionally,Never,A_great_deal,Never,Never,Completed_university_education,0,0,0,0,0,0,1,0,0,0,0,Somewhat_relevant,NA,Minor_effect,26-29,Male,Region2,,,6 or more
220,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_the_government/public_sector,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,0,NA,400000,Never,Never,A_great_deal,A_great_deal,Never,Never,Never,Never,Never,Occasionally,Yes,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,A_great_deal,Never,Never,A_great_deal,A_great_deal,Completed_university_education,0,0,0,1,1,1,0,1,0,0,0,NA,Slightly_competitive,Moderate_effect,23-25,Male,Region2,,,6 or more
229,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,0,Salesworker,NA,NA,6-10_workers,Somewhat_satisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1000000,1500000,Never,Occasionally,Occasionally,A_great_deal,Never,Never,Never,Never,A_great_deal,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4_weeks,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,0,0,0,0,0,1,0,Relevant,NA,Neutral,23-25,Female,Region2,,,6 or more
238,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2015,Not_currently_working,Engaged_in_home_duties_(including_child_care),0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,More_than_1_year,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,Other,1,250000,500000,Never,Never,A_great_deal,Never,Never,Never,Never,Never,A_great_deal,Never,Yes,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,NA,NA,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Completed_vocational_training,0,0,0,1,0,0,0,0,0,0,0,NA,Somewhat_competitive,Neutral,23-25,Female,Region3,,,6 or more
247,,,,,,,1,,,,,,,I_have_completed_vocational_school_education,2017,Internship_or_apprenticeship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,0,Salesworker,Businessadministration,NA,21-50_workers,Somewhat_satisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,300000,1000000,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,A_great_deal,NA,NA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6_months-1year,Very_useful,Occasionally,Occasionally,A_great_deal,A_great_deal,Occasionally,Computer_and_IT_training,0,0,0,1,1,0,0,0,0,0,0,Relevant,NA,Neutral,23-25,Female,Region2,,,6 or more
256,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2008,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_forown/family_farm,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,1,Location_was_not_convenient,1,300000,450000,Never,Never,A_great_deal,A_great_deal,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Occasionally,Occasionally,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Never,Never,Occasionally,A_great_deal,Occasionally,Completed_vocational_training,0,0,0,0,0,0,1,0,0,0,0,NA,Highly_competitive,Major_effect,20-22,Male,Region2,,,6 or more
2,,,,,,,1,,,,,,,Elementaryschool(primary),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,Region1,,,3-6 years
11,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Salesworker,NA,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_be_able_to_better_combine_work_with_family_responsibilities,Very_likely,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,300000,500000,Never,A_great_deal,A_great_deal,Never,Never,Never,Never,Never,A_great_deal,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3-6_months,Very_useful,A_great_deal,Occasionally,Never,Occasionally,A_great_deal,Completed_vocational_training,0,0,0,0,0,0,0,0,0,1,0,Very_relevant,NA,Minor_effect,26-29,Female,Region2,,,3-6 years
20,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10,2,1,Wages_offered_were_too_low,1,300000,800000,Never,Never,A_great_deal,A_great_deal,Occasionally,Never,Never,Never,A_great_deal,Never,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Completed_university_education,0,1,0,0,0,0,0,0,0,0,0,NA,Slightly_competitive,Moderate_effect,23-25,Male,Region3,,,3-6 years
29,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,paid,,1,Other,NA,NA,Less_than_5_workers,Very_unsatisfied,Yes,To_have_better_working_conditions,Do_not_know,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,100000,250000,Never,Occasionally,A_great_deal,Never,Never,Occasionally,Never,Never,A_great_deal,Never,NA,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6_months-1year,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,0,0,1,0,0,0,0,Not_relevant,NA,Minor_effect,23-25,Male,Region3,,,3-6 years
38,,,,,,,1,,,,,,,I_have_completed_my_university_education,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Community_volunteer_work,paid,,1,Clerical,NA,NA,6-10_workers,Very_satisfied,No,NA,Very_likely,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,700000,1000000,Never,A_great_deal,A_great_deal,A_great_deal,A_great_deal,A_great_deal,A_great_deal,A_great_deal,A_great_deal,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4_weeks,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,0,1,0,0,0,0,0,Unsure,NA,Neutral,23-25,Male,Region1,,,3-6 years
47,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_the_government/public_sector,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,0,0,NA,1,200000,750000,Never,Never,Never,Never,A_great_deal,Never,Occasionally,Never,Never,Never,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,0,0,0,0,0,1,0,NA,Slightly_competitive,Major_effect,23-25,Male,Region2,,,3-6 years
56,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Internship_or_apprenticeship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Internship.apprenticeship_non-profit,paid,,0,Other,NA,NA,Less_than_5_workers,Very_satisfied,Yes,To_have_better_career_prospects,Do_not_know,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,100000,1000000,Never,Never,A_great_deal,Never,Never,Never,Never,Never,Occasionally,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1-2_months,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,1,0,0,0,0,0,0,0,Very_relevant,NA,Major_effect,17-19,Female,Region2,,,3-6 years
65,,,,,,,1,,,,,,,I_have_completed_my_university_education,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Managerial&administrative,NA,NA,Less_than_5_workers,Very_satisfied,No,NA,Very_likely,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,300000,1000000,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,More_than_1_year,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,1,0,0,0,0,0,0,Very_relevant,NA,Major_effect,26-29,Male,Region2,,,3-6 years
74,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,Not_currently_working,Engaged_in_education,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,NA,1,200000,300000,Never,Occasionally,A_great_deal,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Computer_and_IT_training,0,0,0,0,1,0,0,0,0,0,0,NA,Slightly_competitive,Moderate_effect,17-19,Male,Region1,,,3-6 years
83,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2017,Not_currently_working,Other,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_the_government/public_sector,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,NA,1,100000,100000,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,No,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,Occasionally,Never,Never,Occasionally,A_great_deal,Completed_university_education,1,0,0,0,0,0,0,0,0,0,0,NA,Highly_competitive,Moderate_effect,20-22,Female,Region4,,,3-6 years
92,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2017,Internship_or_apprenticeship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Internship.apprenticeship_privatecompany,paid,,0,Craftsmen,Engineering,NA,11-20_workers,Very_satisfied,No,NA,Very_likely,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,100000,150000,Never,A_great_deal,A_great_deal,Never,Never,Never,Never,Never,Occasionally,Never,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Less_than_a_week,Somewhat_useful,Never,Never,Never,Occasionally,Occasionally,Completed_secondary_education,0,0,0,0,0,0,1,0,0,1,0,Relevant,NA,Minor_effect,17-19,Male,Region2,,,3-6 years
101,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2016,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,0,0,NA,1,450000,500000,Never,Occasionally,A_great_deal,Never,Never,Never,A_great_deal,Never,A_great_deal,Never,Yes,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,Computer_and_IT_training,1,0,0,0,0,1,0,0,0,1,0,NA,Slightly_competitive,Minor_effect,26-29,Male,Region1,,,3-6 years
110,,,,,,,1,,,,,,,I_have_some_university_level_education_but_left_before_graduation,2016,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_the_government/public_sector,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,NA,0,NA,NA,Never,Occasionally,A_great_deal,Occasionally,A_great_deal,Never,Occasionally,Occasionally,Never,Never,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,Occasionally,Never,Never,Never,Never,Completed_vocational_training,0,0,0,0,0,0,1,0,0,0,0,NA,Highly_competitive,Major_effect,23-25,Male,Region2,,,3-6 years
119,,,,,,,1,,,,,,,I_have_completed_my_university_education,2017,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,1,Clerical,Workerinsales/retail/shop/restaurants,NA,Less_than_5_workers,Neither_satisfied_nor_unsatisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,800000,1500000,Never,Never,A_great_deal,A_great_deal,A_great_deal,Never,A_great_deal,Never,Occasionally,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Less_than_a_week,Somewhat_useful,A_great_deal,Never,A_great_deal,Occasionally,A_great_deal,Completed_university_education,0,1,0,0,0,0,0,0,0,0,0,Relevant,NA,Major_effect,23-25,Female,Region2,,,3-6 years
128,,,,,,,1,,,,,,,I_have_completed_my_university_education,2017,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Clerical,Businessadministration,NA,More_than_100_workers,Somewhat_unsatisfied,Yes,To_have_better_career_prospects,Very_likely,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Other,1,1000000,10000000,Never,Never,Occasionally,Occasionally,Occasionally,Never,A_great_deal,Never,Occasionally,NA,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3-6_months,Not_useful,A_great_deal,Never,Never,Never,Occasionally,Completed_university_education,1,0,0,1,0,0,0,0,0,1,0,Not_relevant,NA,Moderate_effect,20-22,Male,Region2,,,3-6 years
137,,,,,,,1,,,,,,,I_have_completed_my_university_education,2009,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Craftsmen,Handicraft,NA,Less_than_5_workers,Neither_satisfied_nor_unsatisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,300000,600000,Never,A_great_deal,A_great_deal,Occasionally,Never,Never,Never,Never,A_great_deal,NA,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,More_than_1_year,Very_useful,Occasionally,Never,A_great_deal,Never,A_great_deal,Completed_vocational_training,0,0,0,1,0,1,0,0,0,0,0,Very_relevant,NA,Moderate_effect,26-29,Male,Region4,,,3-6 years
